antecedent(s),consequent(s),antecedent frequency,antecedent support,consequent support,confidence,rule support,lift,confidence difference,confidence ratio,size antec.set,size conseq.set,rule ID
"Building Predictive Models, Market Segmentation, Intro to CHAID, Intro to Statistic platform",ANOVA models,10,0.02865329512893983,0.09455587392550144,0.39999999999999997,0.011461318051575931,4.23030303030303,0.30544412607449856,0.7636103151862463,4,1,981
"Market Segmentation, Intro to CHAID, Classification and Clustering",ANOVA models,10,0.02865329512893983,0.09455587392550144,0.39999999999999997,0.011461318051575931,4.23030303030303,0.30544412607449856,0.7636103151862463,3,1,713
"Building Predictive Models, Market Segmentation, Time Series",Classification and Clustering,9,0.025787965616045846,0.1318051575931232,0.5555555555555556,0.014326647564469915,4.2149758454106285,0.4237503979624324,0.7627507163323782,3,1,559
"Market Segmentation, Intro to CHAID, Intro to Platform & Statistics",Classification and Clustering,9,0.025787965616045846,0.1318051575931232,0.5555555555555556,0.014326647564469915,4.2149758454106285,0.4237503979624324,0.7627507163323782,3,1,695
"Market Segmentation, Maps, Intro to Statistic platform",Intro to CHAID,4,0.011461318051575931,0.23782234957020057,1.0,0.011461318051575931,4.204819277108434,0.7621776504297995,0.7621776504297995,3,1,752
"Market Segmentation, Classification and Clustering, Time Series, Intro to Statistics",Intro to CHAID,4,0.011461318051575931,0.23782234957020057,1.0,0.011461318051575931,4.204819277108434,0.7621776504297995,0.7621776504297995,4,1,1062
"Decision Trees, Classification and Clustering, Intro to Statistic platform",Intro to CHAID,4,0.011461318051575931,0.23782234957020057,1.0,0.011461318051575931,4.204819277108434,0.7621776504297995,0.7621776504297995,3,1,403
"Market Segmentation, Intermediate Techniques, Intro to Statistics",Intro to CHAID,4,0.011461318051575931,0.23782234957020057,1.0,0.011461318051575931,4.204819277108434,0.7621776504297995,0.7621776504297995,3,1,734
"Building Predictive Models, Decision Trees, Intro to Statistic platform, Classification and Clustering",Intro to CHAID,4,0.011461318051575931,0.23782234957020057,1.0,0.011461318051575931,4.204819277108434,0.7621776504297995,0.7621776504297995,4,1,898
"Time Series, Market Segmentation, Intermediate Techniques",Intro to CHAID,5,0.014326647564469915,0.23782234957020057,1.0,0.014326647564469915,4.204819277108434,0.7621776504297995,0.7621776504297995,3,1,740
"Market Segmentation, ANOVA models, Classification and Clustering, Intro to Statistics",Intro to CHAID,4,0.011461318051575931,0.23782234957020057,1.0,0.011461318051575931,4.204819277108434,0.7621776504297995,0.7621776504297995,4,1,1066
"Decision Trees, Market Segmentation, Classification and Clustering",Intro to CHAID,4,0.011461318051575931,0.23782234957020057,1.0,0.011461318051575931,4.204819277108434,0.7621776504297995,0.7621776504297995,3,1,407
"Decision Trees, Intro to Statistic platform, Intermediate Techniques",Intro to CHAID,4,0.011461318051575931,0.23782234957020057,1.0,0.011461318051575931,4.204819277108434,0.7621776504297995,0.7621776504297995,3,1,410
"Building Predictive Models, Decision Trees, Classification and Clustering",Intro to CHAID,4,0.011461318051575931,0.23782234957020057,1.0,0.011461318051575931,4.204819277108434,0.7621776504297995,0.7621776504297995,3,1,361
"Market Segmentation, ANOVA models, Intermediate Techniques",Intro to CHAID,4,0.011461318051575931,0.23782234957020057,1.0,0.011461318051575931,4.204819277108434,0.7621776504297995,0.7621776504297995,3,1,743
"Building Predictive Models, Decision Trees, Intermediate Techniques",Intro to CHAID,4,0.011461318051575931,0.23782234957020057,1.0,0.011461318051575931,4.204819277108434,0.7621776504297995,0.7621776504297995,3,1,365
"Market Segmentation, Intro to Statistics, Intro to Platform & Statistics",Intro to CHAID,4,0.011461318051575931,0.23782234957020057,1.0,0.011461318051575931,4.204819277108434,0.7621776504297995,0.7621776504297995,3,1,767
"Market Segmentation, Building Predictive Models, Intro to Statistic platform, Classification and Clustering, Decision Trees",Intro to CHAID,4,0.011461318051575931,0.23782234957020057,1.0,0.011461318051575931,4.204819277108434,0.7621776504297995,0.7621776504297995,5,1,1086
"Building Predictive Models, Decision Trees, Intro to Statistic platform",Intro to CHAID,5,0.014326647564469915,0.23782234957020057,1.0,0.014326647564469915,4.204819277108434,0.7621776504297995,0.7621776504297995,3,1,369
"Market Segmentation, Building Predictive Models, Intro to Statistic platform, Time Series, Intro to Statistics",Intro to CHAID,4,0.011461318051575931,0.23782234957020057,1.0,0.011461318051575931,4.204819277108434,0.7621776504297995,0.7621776504297995,5,1,1110
"Market Segmentation, Intro to Statistic platform, Classification and Clustering, Intro to Statistics",Intro to CHAID,6,0.017191977077363897,0.23782234957020057,1.0,0.017191977077363897,4.204819277108434,0.7621776504297995,0.7621776504297995,4,1,1052
"Building Predictive Models, Market Segmentation, Decision Trees, Classification and Clustering",Intro to CHAID,4,0.011461318051575931,0.23782234957020057,1.0,0.011461318051575931,4.204819277108434,0.7621776504297995,0.7621776504297995,4,1,903
"Market Segmentation, Perceptual Mapping, Intro to Statistic platform",Intro to CHAID,4,0.011461318051575931,0.23782234957020057,1.0,0.011461318051575931,4.204819277108434,0.7621776504297995,0.7621776504297995,3,1,754
"Decision Trees, Market Segmentation, Intermediate Techniques",Intro to CHAID,4,0.011461318051575931,0.23782234957020057,1.0,0.011461318051575931,4.204819277108434,0.7621776504297995,0.7621776504297995,3,1,414
"Market Segmentation, Intro to Statistic platform, Intro to Platform & Statistics",Intro to CHAID,4,0.011461318051575931,0.23782234957020057,1.0,0.011461318051575931,4.204819277108434,0.7621776504297995,0.7621776504297995,3,1,750
"Building Predictive Models, Market Segmentation, Decision Trees, Intermediate Techniques",Intro to CHAID,4,0.011461318051575931,0.23782234957020057,1.0,0.011461318051575931,4.204819277108434,0.7621776504297995,0.7621776504297995,4,1,912
"Decision Trees, Market Segmentation, Intro to Statistic platform",Intro to CHAID,5,0.014326647564469915,0.23782234957020057,1.0,0.014326647564469915,4.204819277108434,0.7621776504297995,0.7621776504297995,3,1,418
"Market Segmentation, Classification and Clustering, Tables, Intro to Statistics",Intro to CHAID,4,0.011461318051575931,0.23782234957020057,1.0,0.011461318051575931,4.204819277108434,0.7621776504297995,0.7621776504297995,4,1,1056
"Market Segmentation, Decision Trees, Intro to Statistic platform, Intermediate Techniques",Intro to CHAID,4,0.011461318051575931,0.23782234957020057,1.0,0.011461318051575931,4.204819277108434,0.7621776504297995,0.7621776504297995,4,1,937
"Market Segmentation, Classification and Clustering, Tables",Intro to CHAID,4,0.011461318051575931,0.23782234957020057,1.0,0.011461318051575931,4.204819277108434,0.7621776504297995,0.7621776504297995,3,1,704
